id,active,name,category,type,min_grade,min_duration,description
1716,0,"Operador de Sugador de Granéis Sólidos","Infraestrutura","FIC","Ensino Fundamental Completo","160","Opera o sugador de granéis sólidos de acordo com as normas e os procedimentos de segurança, seguindo o plano de carga estabelecido como roteiro de carregamento e descarregamento de carga da terra para o navio e vice-versa."
1717,0,"Operador de Supermercados","Gestão e Negócios","FIC","Ensino Médio Incompleto","200","Atua em atividades básicas nos setores de hortifrutigranjeiros, frios e laticínios, padaria, confeitaria e carnes da loja/supermercado. Aplica conceitos de boas práticas na manipulação de produtos perecíveis. Executa atividades de reposição e organização de estoques. Faz operação de caixa. Utiliza técnicas de merchandising no ponto de venda. Empacota mercadorias."
1718,0,"Operador de Telemarketing","Gestão e Negócios","FIC","Ensino Fundamental II Incompleto","160","Atende usuários, oferece serviços e produtos. Presta serviços técnicos especializados. Realiza pesquisas. Faz serviços de cobrança e cadastramento de clientes, sempre via teleatendimento, seguindo roteiros e scripts planejados para captar, reter ou recuperar clientes. Observa as normas do setor."
1719,0,"Operador de Terminais Portuários","Infraestrutura","FIC","Ensino Fundamental Completo","160","Atua em terminais portuários utilizando equipamentos de transporte e movimentação de cargas conteinerizadas, organizando a retroárea dos portos e observando as normas de segurança."
1720,0,"Operador de Torno com Comando Numérico Computadorizado","Controle e Processos Industriais","FIC","Ensino Fundamental II Incompleto","200","Planeja e opera tornos com comando numérico computadorizado (CNC), para usinagem de peças, de acordo com as normas e procedimentos técnicos de qualidade, segurança, higiene e saúde."
1721,0,"Operador de Tratamento de Águas e Efluentes","Infraestrutura","FIC","Ensino Fundamental II Incompleto","160","Monitora e controlar sistemas de tratamento de águas e efluentes de acordo com normas e procedimentos técnicos de qualidade, segurança, higiene e saúde."
1722,0,"Operador de Tratamento de Resíduos Sólidos","Ambiente e Saúde","FIC","Ensino Fundamental II Incompleto","160","Monitora e controla sistemas de tratamento de resíduos sólidos de acordo com as normas e procedimentos técnicos de qualidade, segurança, higiene e saúde."
1723,0,"Operador de Trator de Pneu","Infraestrutura","FIC","Ensino Fundamental II Incompleto","160","Opera tratores de pneu em plataformas e pátios, obedecendo as normas de segurança. "
1724,0,"Operador de Urdideiras - Tecidos Planos","Produção Industrial","FIC","Ensino Fundamental I Incompleto","160","Executa tarefas e operações básicas para a confecção de rolos de urdume, interpretando ordens de produção  e formas de abastecimento da gaiola, realizando ajustes de tensão dos fios e paralelismo de portadas."
1725,0,"Operador de Usina de Compostagem","Ambiente e Saúde","FIC","Ensino Fundamental II Incompleto","160","Acompanha e controla o processo de estabilização de resíduos orgânicos, visando à produção do húmus. Realiza atividades de reviramento do resíduo, para o controle da temperatura, umidade e aeração na formação do composto, além de peneiramento e acondicionamento do composto para fins de comercialização."
1726,0,"Operador e Mantenedor de Embarcações de Pesca Artesanal","Controle e Processos Industriais","FIC","Ensino Fundamental Completo","200","Opera equipamentos de embarcações de pesca artesanal. Realiza a reparos imediatos e manutenção preventiva em equipamentos eletromecânicos de embarcações. Observa normas de qualidade e segurança."
1727,0,"Operador e Programador de Sistemas Automatizados de Soldagem","Controle e Processos Industriais","FIC","Ensino Fundamental Completo","160","Programa e opera sistemas automatizados voltados para a soldagem."
1728,0,"Operador em Linha de Montagem de Equipamentos Eletroeletrônicos","Controle e Processos Industriais","FIC","Ensino Fundamental II Incompleto","160","Monta, testa e inspeciona equipamentos eletroeletrônicos. Instala painel de comando de rampa, de esteira rolante e de elevadores. Preenche relatórios e fichas dos equipamentos. Organiza e mantém o local de trabalho em condições de uso. Abastece o posto de trabalho com peças e materiais."
1729,0,"Operador em Petróleo e Gás","Produção Industrial","FIC","Ensino Fundamental II Incompleto","260","Atua nos processos de produção e refino de petróleo e gás. Realiza manutenção autônoma, leitura de desenhos técnicos e medições lineares. Monta e desmonta conjuntos mecânicos, observando procedimentos de qualidade, meio ambiente e segurança no trabalho."
1730,0,"Organizador de Eventos","Turismo, Hospitalidade e Lazer","FIC","Ensino Médio Completo","180","Planeja, organiza, executa e avalia eventos sociais tais como casamentos, aniversários, bodas, dentre outros, respeitando medidas de segurança e atuando com responsabilidade socioambiental."
1731,0,"Ourives","Produção Industrial","FIC","Ensino Fundamental II Incompleto","200","Realiza processos de transformação de metais preciosos em joias, de acordo com as normas e procedimentos técnicos de qualidade, segurança, higiene e saúde."
1732,0,"Ovinocultor","Recursos Naturais","FIC","Ensino Fundamental I Incompleto","200","Maneja a criação extensiva e confinada de ovinos. Gerencia o empreendimento e comercializa a produção. Controla a produção e a qualidade de animais e produtos derivados. Preserva o meio ambiente e observa a legislação sanitária e ambiental."
1733,0,"Oxicortador à Mão e à Máquina","Controle e Processos Industriais","FIC","Ensino Fundamental I Incompleto","160","Une e corta peças de ligas metálicas, usando processos de soldagem e corte. Prepara equipamentos, acessórios e consumíveis de soldagem, de acordo com as normas e procedimentos técnicos de qualidade, segurança, higiene e saúde."
1734,0,"Padeiro","Produção Alimentícia","FIC","Ensino Fundamental II Incompleto","200","Elabora produtos de panificação, realizando o preparo de massas, coberturas e recheios, de acordo com as normas técnicas, de segurança, higiene e saúde no trabalho."
1735,0,"Pedreiro de Alvenaria","Infraestrutura","FIC","Ensino Fundamental I Incompleto","200","Executa trabalhos de construção, reforma e manutenção de obras civis, no que se refere a alvenaria de tijolos, pedras de cantaria, blocos  e concreto, contrapisos, revestimentos de pisos e paredes em geral, monta painéis de alvenaria pré-fabricados ou convencionais, de acordo com as normas e procedimentos técnicos de qualidade, segurança, higiene e saúde."
1736,0,"Pedreiro de Alvenaria Estrutural","Infraestrutura","FIC","Ensino Fundamental I Incompleto","160","Realiza processos construtivos relativos à alvenaria estrutural, de acordo com as normas e procedimentos técnicos de qualidade, segurança, higiene e saúde."
1737,0,"Pedreiro de Refratário ","Infraestrutura","FIC","Ensino Fundamental I Incompleto","200","Realiza a aplicação  e manutenção de materiais refratários (moldados e ou não moldados) em fornos, panelas, carros-torpedo e caldeirarias, com base em projetos específicos, observando normas de procedimento, segurança e proteção ambiental."
1738,0,"Pedreiro de Revestimentos em Argamassa","Infraestrutura","FIC","Ensino Fundamental I Incompleto","160","Realiza processos construtivos relativos à aplicação de revestimentos de pisos, paredes e tetos, de acordo com as normas e procedimentos técnicos de qualidade, segurança, higiene e saúde."
1739,0,"Pescador Artesanal de Água Doce","Recursos Naturais","FIC","Ensino Fundamental I Incompleto","200","Atua na pesca artesanal, com reconhecimento da sustentabilidade ambiental e das espécies de peixes. Diferencia a pesca de subsistência da pesca destinada ao comércio local. Maneja técnicas e modos específicos à atividade. "
1740,0,"Pescador Artesanal de Ambiente Marinho","Recursos Naturais","FIC","Ensino Fundamental I Incompleto","160","Realiza atividades de pesca marinha, captura de diferentes espécies. Possui noções de mecânica naval, navegação, conservação e comercialização do pescado. "
1741,0,"Pescador Profissional  ","Recursos Naturais","FIC","Ensino Fundamental I Incompleto","160","Exerce a pesca profissional, utilizando as técnicas adequadas e observando as normas ambientais vigentes."
1742,0,"Pespontador de Calçados","Produção Industrial","FIC","Ensino Fundamental II Incompleto","160","Executa a costura de cabedais de calçados, utilizando matéria prima e equipamentos e assessórios, de acordo com suas características e aplicações."
1743,0,"Pintor de Automóveis","Controle e Processos Industriais","FIC","Ensino Fundamental II Incompleto","160","Realiza lixamento, polimentos, pintura  e demais processos para o tratamento de superfícies de veículos automotores, de acordo com as normas e procedimentos técnicos de qualidade, segurança, higiene e saúde."
1744,0,"Pintor de Móveis","Produção Cultural e Design","FIC","Ensino Fundamental I Incompleto","160","Identifica, prepara e aplica tintas em superfícies, retoca superfícies pintadas, de acordo com as normas e procedimentos técnicos de qualidade, segurança, higiene e saúde."
1745,0,"Pintor de Obras","Infraestrutura","FIC","Ensino Fundamental I Incompleto","200","Analisa e prepara superfícies internas e externas de edificações a serem pintadas, combinando materiais. Distingue materiais para cada tipo de estrutura a ser pintada. Calcula quantidade de materiais e equipamentos a serem utilizados. Aplica tintas e materiais similares em superfícies. Realiza pinturas externas e internas em superfícies de edificações, de acordo com as normas técnicas de qualidade, saúde, higiene e segurança."
1746,0,"Pintor Industrial","Controle e Processos Industriais","FIC","Ensino Fundamental II Incompleto","160","Realiza trabalhos de pintura em superfícies metálicas, de madeira ou de alvenaria, com a preparação da superfície (limpeza e tratamentos), manuseio e preparação da tinta  e aplicação de tinta utilizando instrumentos manuais (rolo e trincha), em conformidade com as normas e procedimentos técnicos estabelecidos; visando também a segurança, preservação do meio ambiente."
1747,0,"Pintor Restaurador","Produção Cultural e Design","FIC","Ensino Fundamental Completo","300","Restaura pinturas, manejando diferentes técnicas, conforme critérios de qualidade e segurança."
1748,0,"Pirotécnico","Produção Industrial","FIC","Ensino Fundamental Completo","240","Fabrica fogos de artifício e acessórios iniciadores de explosivos tais como pólvora à base química, pólvora negra, pólvora branca e chumbo. Opera máquinas de processamento químico, de usinagem, de montagem e embalagem de produtos. Observa as normas técnicas de segurança e prevenção ambiental."
1749,0,"Piscicultor","Recursos Naturais","FIC","Ensino Fundamental I Incompleto","160","Identifica as várias espécies de peixes cultivados e as características de cada cultivo. Calcula e fornece alimentação adequada ao sustento dos peixes. Monitora e intervém nos níveis e parâmetros da água. Executa captura dos peixes."
1750,0,"Pizzaiolo","Turismo, Hospitalidade e Lazer","FIC","Ensino Fundamental II Incompleto","160","Elabora, prepara, monta e apresenta pizzas, molhos e coberturas. Coordena e controla o recebimento, armazenamento e acondicionamento dos insumos."
1751,0,"Plataformista","Controle e Processos Industriais","FIC","Ensino Fundamental Completo","400","Monta e inspeciona equipamentos dos sistemas de exploração e produção de petróleo e gás, dentro dos padrões técnicos de segurança, de qualidade e de prevenção ambiental."
1752,0,"Polidor Automotivo","Controle e Processos Industriais","FIC","Ensino Fundamental II Incompleto","180","Realiza o polimento de veículos automotivos, de acordo com as normas e procedimentos técnicos de qualidade, segurança, higiene e saúde."
1753,0,"Porteiro e Vigia","Infraestrutura","FIC","Ensino Fundamental II Incompleto","160","Recepciona e orienta pessoas em portarias. Controla a entrada e a saída de veículos e pessoas. Inspeciona áreas comuns. Realiza manutenções simples. Solicita consertos. Zela pela segurança pessoal e patrimonial. Recebe, protocola e distribui correspondências e encomendas aos destinatários."
1754,0,"Preparador de Doces e Conservas","Produção Alimentícia","FIC","Ensino Fundamental I Incompleto","200","Prepara doces, conservas, compotas de frutas regionais e comerciais, visando o aproveitamento da produção da agricultura familia, agregação de valor e comercialização do produto."
1755,0,"Preparador de Pescado","Recursos Naturais","FIC","Ensino Fundamental I Incompleto","200","Realiza preparo para o processamento de pescado em suas diversas etapas, através de conhecimentos adquiridos na conservação e no controle de qualidade das matérias-primas e insumos, trabalhando de acordo com as normas técnicas, de segurança, higiene e saúde do trabalho."
1756,0,"Preparador de Pintura de Móveis e Esquadrias de Madeira","Produção Industrial","FIC","Ensino Fundamental II Incompleto","160","Prepara peças, móveis e esquadrias para a pintura, respeitando procedimentos e normas técnicas, ambientais, de qualidade, de saúde e de segurança"
1757,0,"Preparador de Superfícies para Pintura Automotiva","Controle e Processos Industriais","FIC","Ensino Fundamental II Incompleto","200","Prepara as superfícies metálicas e não-metálicas para o processo de pintura automotiva, de acordo com as normas e procedimentos técnicos de qualidade, segurança, higiene e saúde."
1758,0,"Produtor Agrícola Familiar nas Culturas de Milho e Sorgo","Recursos Naturais","FIC","Ensino Fundamental I Incompleto","200","Gerencia a atividade produtiva (planeja, organiza, controla e avalia a atividade de produção). Atua no manejo e fertilidade do solo. Seleciona e/ou produz insumos (sementes, fertilizantes, defensivos, etc.). Implanta as culturas e produz grãos com qualidade. Realiza tratos culturais, manejo, colheita e pós-colheita de grãos. Opera de máquinas e equipamentos. Observa a legislação para produção e comercialização dos grãos e os procedimentos de segurança no trabalho. "
1759,0,"Produtor Agrícola Polivalente","Recursos Naturais","FIC","Ensino Fundamental I Incompleto","200","Executa o manejo e fertilidade do solo. Seleciona e/ou produz insumos. Executa o plantio, produção de mudas e transplantio. Realiza tratos culturais, colheita e pós-colheita. Opera de máquinas e equipamentos. Observa a legislação para produção e comercialização dos produtos agrícolas e os procedimentos de segurança no trabalho. "
1760,0,"Produtor Agropecuário","Recursos Naturais","FIC","Ensino Fundamental I Incompleto","250","Atua na atividade produtiva agropecuária. Maneja de forma sustentável a fertilidade do solo, dos recursos hídricos e dos recursos naturais. Seleciona, produz e/ou aplica insumos (sementes, fertilizantes, defensivos, pastagens, concentrados, sal mineral, medicamentos, vacinas). Desenvolve estratégias para reserva de alimentação animal e água. Realiza atividades de produção de mudas, transplantio e plantio. Realiza tratos culturais. Realiza colheita e pós-colheita (armazenamento, beneficiamento e comercialização). Opera máquinas e equipamentos. Maneja animais por categoria e finalidade (criação, reprodução, alimentação, sanidade). Comercializa animais. Desenvolve atividade de gestão rural. Observa a legislação para produção e comercialização dos produtos agropecuários, legislação ambiental e os procedimentos de segurança no trabalho."
1761,0,"Produtor de Bebidas Alcoólicas","Produção Alimentícia","FIC","Ensino Fundamental II Incompleto","200","Atua na elaboração de bebidas alcoólicas, respeitando as normas de Boas Práticas de Elaboração, Legislações específicas, Normas de Segurança e Saúde do Trabalho e Preservação Ambiental."
1762,0,"Produtor de Bebidas Não-alcoólicas","Produção Alimentícia","FIC","Ensino Fundamental II Incompleto","200","Executa os processos de produção de bebidas não-alcoólicas de acordo com as normas de qualidade, segurança dos alimentos, saúde, segurança e meio ambiente."
1763,0,"Produtor de Cachaça","Produção Alimentícia","FIC","Ensino Fundamental II Incompleto","200","Atua na elaboração de cachaça, respeitando as normas de Boas Práticas de Elaboração, Legislações específicas, Normas de Segurança e Saúde do Trabalho e Preservação Ambiental."
1764,0,"Produtor de Carnes Exóticas","Produção Alimentícia","FIC","Ensino Fundamental II Incompleto","200","Produz, processa e comercializa carnes exóticas e subprodutos de acordo com as normas de qualidade, segurança dos alimentos, saúde, segurança de trabalho e meio ambiente."
1765,0,"Produtor de Cervejas","Produção Alimentícia","FIC","Ensino Fundamental II Incompleto","200","Atua na elaboração de cerveja, respeitando as normas de Boas Práticas de Elaboração, Legislações específicas, Normas de Segurança e Saúde do Trabalho e Preservação Ambiental."
1766,0,"Produtor de Derivados do Leite","Produção Alimentícia","FIC","Ensino Fundamental II Incompleto","160","Recebe a matéria-prima, beneficia o leite, executa processos de industrialização dos derivados, em suas diversas etapas, respeitando procedimentos e normas técnicas de conservação e controle de qualidade, saúde, segurança e meio ambiente. "
1767,0,"Produtor de Doce de Leite","Produção Alimentícia","FIC","Ensino Fundamental II Incompleto","200","Seleciona a matéria prima observando os padrões de qualidade do leite. Atua no controle da acidez do leite, na padronização, na adição de açúcar, cocção e resfriamento, utilizando máquinas e equipamentos específicos. Rotula e acondiona o produto final. Observa as normas de Boas Práticas de Fabricação e Legislações Específicas, Normas de Saúde e Segurança do Trabalho."
1768,0,"Produtor de Embutidos e Defumados","Produção Alimentícia","FIC","Ensino Fundamental II Incompleto","160","Prepara instalações, utensílios, vasilhames e equipamentos para a fabricação de embutidos e transforma a matéria prima. Atua na moagem da carne, no congelamento, no armazenamento, no descongelamento,na formulação, no embutimento e na maturação, obtendo vários tipos de produtos embutidos e defumados."
1769,0,"Produtor de Frutas e Hortaliças Processadas com Uso de Acidificação","Produção Alimentícia","FIC","Ensino Fundamental II Incompleto","200","Atua na elaboração de produtos a base de frutas e hortaliças acidificados, respeitando as normas de Boas Práticas de Fabricação e Legislações Específicas, Normas de Saúde e Segurança do Trabalho e preservação ambiental."
1770,0,"Produtor de Frutas e Hortaliças Processadas com Uso do Frio","Produção Alimentícia","FIC","Ensino Fundamental II Incompleto","200","Atua na elaboração de produtos a base de frutas e hortaliças minimamente processadas e polpas congeladas, respeitando as normas de Boas Práticas de Fabricação e Legislações Específicas, Normas de Saúde e Segurança do Trabalho."
1771,0,"Produtor de Frutas e Hortaliças Processadas pelo Uso de Calor","Produção Alimentícia","FIC","Ensino Fundamental II Incompleto","200","Atua na elaboração de geléias, doces em massa, pasta, compotas, caldas, néctar, suco, polpas, molhos e apertizados com pH acima de 4,5, respeitando as normas de Boas Práticas de Fabricação e Legislações Específicas, Normas de Saúde e Segurança do Trabalho."
1772,0,"Produtor de Frutas, Hortaliças e Plantas Aromáticas Processadas por Secagem e Desidratação","Produção Alimentícia","FIC","Ensino Fundamental II Incompleto","200","Atua na elaboração de produtos a base de frutas, hortaliças e plantas aromáticas com uso de secagem e desidratação, respeitando as normas de Boas Práticas de Fabricação e Legislações Específicas, Normas de Saúde e Segurança do Trabalho."
1773,0,"Produtor de Hortaliças e Plantas Aromáticas Processadas com Uso de Sal","Produção Alimentícia","FIC","Ensino Fundamental II Incompleto","200","Atua na elaboração de produtos de hortaliças e plantas aromatizadas com uso de sal, respeitando as normas de Boas Práticas de Fabricação e Legislações Específicas, Normas de Saúde e Segurança do Trabalho."
1774,0,"Produtor de Iogurte","Produção Alimentícia","FIC","Ensino Fundamental II Incompleto","200","Seleciona a matéria prima observando os padrões de qualidade do leite. Atua na padronização, homogeinização, pasteurização e fermentação do iogurte, utilizando máquinas e equipamentos específicos. Envasa, rotula e acondiona o produto final. Observa as normas de Boas Práticas de Fabricação e Legislações Específicas, Normas de Saúde e Segurança do Trabalho."
1775,0,"Produtor de Leite Pasteurizado","Produção Alimentícia","FIC","Ensino Fundamental II Incompleto","200","Seleciona a matéria prima observando os padrões de qualidade do produto e classifica os diferentes tipos de leite. Atua no controle do tratamento térmico e no envase, utilizando máquinas e equipamentos específicos. Rotula e acondiona o produto final. Observa as normas de Boas Práticas de Fabricação e Legislações Específicas, Normas de Saúde e Segurança do Trabalho."
1776,0,"Produtor de Licores","Produção Alimentícia","FIC","Ensino Fundamental II Incompleto","200","Atua na elaboração de licores, respeitando as normas de Boas Práticas de Elaboração, Legislações específicas, Normas de Segurança e Saúde do Trabalho e Preservação Ambiental."
1777,0,"Produtor de Mandioca","Recursos Naturais","FIC","Ensino Fundamental I Incompleto","160","Prepara o local adequado para o plantio e efetua adubação. Executa tratos culturais. Controla as principais pragas. Colhe e beneficia a mandioca, observando as normas sanitárias, de higiene, saúde e de preservação ambiental."
1778,0,"Produtor de Manteiga","Produção Alimentícia","FIC","Ensino Fundamental II Incompleto","200","Seleciona a matéria prima observando os padrões de qualidade do leite. Atua na obtenção do creme, padronização, pasteurização, bateção, lavagem, salga, maxalagem e embalagem da manteiga. Rotula e acondiona o produto final. Observa as normas de Boas Práticas de Fabricação e Legislações Específicas, Normas de Saúde e Segurança do Trabalho."
1779,0,"Produtor de Olerícolas","Recursos Naturais","FIC","Ensino Fundamental I Incompleto","200","Gerencia a atividade produtiva  de olerícolas (olericultura de legumes, raízes, bulbos, tubérculos, talos, folhas, flores, frutos e semestes), o manejo e fertilidade do solo. Seleciona e/ou produz insumos (sementes, fertilizantes, defensivos, etc.). Executa o plantio, produção de mudas e transplantio. Realiza tratos culturais, colheita, pós-colheita. Opera máquinas e equipamentos. Observa a legislação para produção e comercialização dos produtos olerícolas e os procedimentos de segurança no trabalho. "
1780,0,"Produtor de Plantas Aromáticas e Medicinais","Recursos Naturais","FIC","Ensino Fundamental Completo","200","Produz plantas aromáticas e medicinais como alecrim, babosa, calêndula, hortelã, camomila, poejo, porangaba etc.  Planeja e prepara área de plantio;  cultiva,  colhe, beneficia e comercializa a produção. Produz mudas e sementes."
1781,0,"Produtor de Produtos Apícolas","Produção Alimentícia","FIC","Ensino Fundamental II Incompleto","160","Processa, armazena e comercializa produtos apícolas (mel, pólen, própolis, geleia real, apitoxina e cera), conforme normas técnicas de higiene, qualidade, segurança e meio ambiente."
1782,0,"Produtor de Queijo","Produção Alimentícia","FIC","Ensino Fundamental II Incompleto","200","Seleciona a matéria prima observando os padrões de qualidade do leite. Atua na filtragem, coagulação, dessoragem, enformagem, prensagem, salga e maturação do queijo, utilizando máquinas e equipamentos específicos. Embala, rotula e acondiona o produto final. Observa as normas de Boas Práticas de Fabricação e Legislações Específicas, Normas de Saúde e Segurança do Trabalho."
1783,0,"Produtor de Vinhos e Derivados da Uva","Produção Alimentícia","FIC","Ensino Fundamental II Incompleto","200","Atua em processos de elaboração de vinhos, utilizando ferramentas de controle e planejamento, de acordo com as normas e procedimentos técnicos e de qualidade, segurança, higiene e saúde."
1784,0,"Produtor Familiar de Cana-de-açúcar","Recursos Naturais","FIC","Ensino Fundamental I Incompleto","200","Gerencia a atividade produtiva. Maneja a fertilidade do solo. Seleciona e/ou produz insumos (mudas, fertilizantes, defensivos, etc.). Implanta e maneja a cultura, produzindo-a com qualidade. Opera máquinas e implementos agrícolas. Observa a legislação para produção e comercialização da cana e seus derivados e os procedimentos de segurança no trabalho. "
1785,0,"Programador de Dispositivos Móveis","Informação e Comunicação","FIC","Ensino Médio Incompleto","200","Codifica, desenvolve e realiza manutenção de programas para dispositivos móveis. Implementa rotinas especificadas em projetos e documenta as etapas do processo. Trabalha sob supervisão técnica, seguindo normas e políticas de segurança, qualidade e de respeito à propriedade intelectual. "
1786,0,"Programador de Sistemas","Informação e Comunicação","FIC","Ensino Médio Incompleto","200","Desenvolve e realiza a manutenção de sistemas, codificando programas e modelando banco de dados, segundo procedimentos técnicos de qualidade e atento às normas e políticas de segurança da informação e de respeito à propriedade intelectual. Faz consultas, segundo as especificações do projeto e documenta todas as etapas do processo."
1787,0,"Programador Web","Informação e Comunicação","FIC","Ensino Médio Incompleto","200","Desenvolve Web Sites usando técnica de elaboração de sites. Elabora layouts complexos em tableless. Testa e realiza manutenção em sistemas, respeitando os padrões técnicos de qualidade e atento às normas e políticas de segurança da informação e de respeito à propriedade intelectual. Faz consultas ao sistema, segundo as especificações do projeto, documentando todas as etapas do processo."
1788,0,"Projetista de Móveis","Produção Cultural e Design","FIC","Ensino Fundamental II Incompleto","220","Elabora projeto de móveis em prancheta e/ou por meio da utilização de softwares específicos (2D e 3D), considerando a aplicação de materiais e formação de preço de venda do produto, de acordo com as normas e procedimentos técnicos."
1789,0,"Promotor de Vendas","Gestão e Negócios","FIC","Ensino Fundamental II Incompleto","160","Organiza equipes de trabalho. Impulsiona ações de vendas. Pesquisa produtos e serviços da concorrência. Controla e subsidia as ações de promoção das vendas nos PDVs. Expõe mercadorias. Faz reposição de mercadorias. Elabora relatório de vendas, promoções, demonstrações e pesquisa de preços. Informa características dos produtos. Executa ações de merchandising nos pontos de venda."
1790,0,"Recepcionista","Gestão e Negócios","FIC","Ensino Fundamental II Incompleto","160","Recepciona e atende diferentes públicos, por meio de diversos canais de comunicação (telefone, virtual e presencial). Promove a satisfação, a qualidade e a excelência no atendimento. Presta informações e estabelece fluxos de atendimento, com base nos processos, produtos e serviços da organização, de modo a atender com rapidez e eficiência às necessidades do cliente."
1791,0,"Recepcionista de Eventos","Turismo, Hospitalidade e Lazer","FIC","Ensino Fundamental Completo","200","Recepciona e acolhe pessoas em eventos. Conduz, orienta e fornece informações, materiais e equipamentos necessários. "
1792,0,"Recepcionista em Meios de Hospedagem","Turismo, Hospitalidade e Lazer","FIC","Ensino Médio Incompleto","160","Recepciona e acolhe diferentes hóspedes/clientes por meio de diversos canais de comunicação. Efetua os procedimentos de recepção, com atenção aos princípios éticos e observância às questões legais, de modo a promover satisfação e garantir a qualidade e excelência no atendimento."
1793,0,"Recepcionista em Serviços de Saúde","Ambiente e Saúde","FIC","Ensino Fundamental Completo","240","Recepciona e atende de forma humanizada clientes, pacientes, usuários e visitantes nos serviços de saúde. Organiza informações a serem prestadas. Observa normas de segurança gerais e específicas da área de saúde. Presta serviços de apoio administrativo. Responde chamadas telefônicas. Organiza a documentação do paciente nas situações de consultas, exames e admissão e alta hospitalar. Organiza o ambiente de recepção, favorecendo o acolhimento da clientela e o cuidado com o meio ambiente."
1794,0,"Reciclador","Ambiente e Saúde","FIC","Ensino Fundamental II Incompleto","200","Atua no beneficiamento de materiais reaproveitados como matéria-prima para novos produtos. Participa da seleção, tratamento e recilagem de materiais diversos como vidro, plástico, papel, metal e outros, observando as normas de saúde, segurança e de preservação ambiental."
1795,0,"Recreador","Desenvolvimento Educacional e Social","FIC","Ensino Fundamental Completo","160","Executa e promove atividades recreativas, promove atividades lúdicas, administra equipamentos e materiais para recreação. "
1796,0,"Redeiro","Recursos Naturais","FIC","Ensino Fundamental I Incompleto","200","Confecciona, cria, monta, conserta e realiza manutenção em apetrechos de pesca."
1797,0,"Reformador de Móveis","Produção Industrial","FIC","Ensino Fundamental II Incompleto","160","Recupera peças e/ou móveis danificados, incluindo reintegração de partes faltantes, recuperação de detalhes e compatibilização de tipos de acabamento."
1798,0,"Regente de Banda","Produção Cultural e Design","FIC","Ensino Médio Completo","200","Rege, ensaia e dirige artisticamente bandas de distintas formações e naturezas."
1799,0,"Regente de Coral","Produção Cultural e Design","FIC","Ensino Médio Completo","200","Rege, ensaia e dirige artisticamente grupos vocais de diferentes naturezas e formações."
1800,0,"Remetedor e Engrupador","Produção Industrial","FIC","Ensino Fundamental II Incompleto","160","Executa operações básicas do processo de remeteção e engrupagem dos fios do rolo de urdume a serem utilizados na tecelagem de tecidos planos. "
1801,0,"Reparador de Circuitos Eletrônicos","Controle e Processos Industriais","FIC","Ensino Fundamental II Incompleto","280","Repara circuitos eletrônicos por meio de análises, instrumentos e rotinas,observando as normas de qualidade e de segurança e saúde no trabalho."
1802,0,"Reparador de Eletrodomésticos","Controle e Processos Industriais","FIC","Ensino Fundamental II Incompleto","200","Realiza serviços de reparação de eletrodomésticos e confecciona peças de reposição, de acordo com as normas e procedimentos técnicos de qualidade, segurança, higiene e saúde."
1803,0,"Representante Comercial","Gestão e Negócios","FIC","Ensino Fundamental Completo","160","Faz intermediação de negócios mercantis para terceiros, utilizando mostruários, catálogos, panfletos e quaisquer outros meios ou instrumentos que possam facilitar as negociações junto à clientela. Conhece em profundidade os produtos e serviços da empresa. Divulga e domonstra produtos e serviços. Finaliza vendas. Acompanha clientes pós-venda. Interage com as demais áreas da empresa representada. Participa de eventos."
1804,0,"Retificador Mecânico","Controle e Processos Industriais","FIC","Ensino Fundamental II Incompleto","200","Opera máquinas retificadoras planas e cilíndricas, de acordo com as normas e procedimentos técnicos de qualidade, segurança, higiene e saúde."
1805,0,"Revisor de Tecidos","Produção Industrial","FIC","Ensino Fundamental II Incompleto","160","Executa operações de revisão e classificação de tecidos."
1806,0,"Revitalizador de Alvenarias","Produção Cultural e Design","FIC","Ensino Fundamental Completo","160","Recupera estruturas de alvenaria, conservando e preservando bens imóveis e culturais."
1807,0,"Revitalizador de Coberturas de Madeira","Produção Cultural e Design","FIC","Ensino Fundamental Completo","160","Recupera coberturas de madeira, conservando e preservando bens imóveis e culturais."
1808,0,"Revitalizador de Coberturas Metálicas","Produção Cultural e Design","FIC","Ensino Fundamental Completo","160","Executa a soldagem com equipamento de eletrodo revestido, para a reconstituição da camada pictórica e tratamentos de superfície, diminuindo a velocidade de envelhecimento e conservando bens imóveis e culturais."
1809,0,"Revitalizador de Estruturas de Madeira","Produção Cultural e Design","FIC","Ensino Fundamental Completo","160","Recupera estruturas de madeira, conservando e preservando bens imóveis e culturais."
1810,0,"Revitalizador de Estruturas, Elementos e Construções em Metal","Produção Cultural e Design","FIC","Ensino Fundamental Completo","160","Executa a soldagem com equipamento de eletrodo revestido e forja tradicional na recuperação de estruturas, elementos e construções em metais na conservação e preservação de bens culturais móveis e imóveis."
1811,0,"Revitalizador de Pisos Cerâmicos","Infraestrutura","FIC","Ensino Fundamental Completo","160","Recupera e recompõe pisos cerâmicos de alvenaria tradicional e moderna na conservação e preservação de ambientes. Atende às normas de segurança, qualidade, economia e respeito ao meio ambiente."
1812,0,"Revitalizador de Revestimentos Argamassados","Produção Cultural e Design","FIC","Ensino Fundamental Completo","160","Recupera revestimentos argamassados de alvenaria tradicional e moderna, contribuindo para a conservação de bens imóveis e culturais."
